Z,track_ID,latitude,longitude,bit_rate,duration,track_listens,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,artist_hotttnesss,artist_discovery,artist_familiarity,senti neg,senti pos,popular
1160,41300,33.216565,-97.130984,256000,151,99,0.863668645,0.401795293,0.720029612,0.888055736,0.090087716,0.043417245,136.465,0.596465922,0.324088,0.310227003,0.311887,0,0,0
1161,41301,33.216565,-97.130984,256000,246,267,0.501353115,0.316125237,0.577699909,0.865190263,0.217072775,0.037014031,108.604,0.675887257,0.324088,0.310227003,0.311887,0,0,0
1162,41302,33.216565,-97.130984,256000,172,259,0.801958645,0.506456351,0.688173248,0.888619627,0.141702416,0.047078629,92.209,0.653077617,0.324088,0.310227003,0.311887,0.347,0.442,0
1202,41961,41.88415,-87.632409,245197,421,16891,0.762939624,0.257824639,0.342623646,0.946339872,0.111588283,0.045889441,136.539,0.098723378,0.361428,0.34597,0.31607,0,0,1
1203,41962,41.88415,-87.632409,240763,492,4293,0.826641904,0.221310878,0.5963021,0.972095984,0.091211043,0.035770493,138.771,0.198255484,0.361428,0.34597,0.31607,0,0,1
1204,41963,41.88415,-87.632409,225564,300,1146,0.267200826,0.144985273,0.801588235,0.953052777,0.087055283,0.046011877,158.091,0.415422645,0.361428,0.34597,0.31607,0,0,0
1205,41964,41.88415,-87.632409,228361,366,570,0.437872724,0.21349248,0.740721697,0.9350159,0.098441988,0.054950263,121.246,0.38123555,0.361428,0.34597,0.31607,0,0,0
1206,41965,41.88415,-87.632409,242626,391,5235,0.713984142,0.241515027,0.643173013,0.924251134,0.118794736,0.03583736,152.569,0.191390642,0.361428,0.34597,0.31607,0,0,1
1207,41966,41.88415,-87.632409,249722,436,978,0.536816937,0.247050053,0.670851484,0.894252234,0.107117464,0.051558083,79.552,0.37411686,0.361428,0.34597,0.31607,0.434,0,0
1210,42044,0,0,320000,245,7869,0.000145158,0.351871908,0.944894118,0.19810292,0.099849273,0.08114476,230.087,0.242225421,0.545519,0.522187568,0.342618,0,0,1
1265,46080,0,0,256000,262,1029,0.272777475,0.359429448,0.845791843,0.913056876,0.127345602,0.185141679,73.181,0.160715436,0.434659,0.416068966,0.31843,0,0,0
1287,49087,35.712709,-6.916455,256000,160,398,0.491856534,0.273276302,0.529122631,0.92923223,0.160262373,0.052982879,123.328,0.106158274,0.269917,0.258372856,0.199418,0,0,0
1288,49088,35.712709,-6.916455,256000,176,223,0.913825806,0.532773942,0.493575088,0.932351795,0.375497556,0.028223922,86.727,0.539496889,0.269917,0.258372856,0.199418,0,0,0
1289,49089,35.712709,-6.916455,256000,228,149,0.887611491,0.516616606,0.468990267,0.923654617,0.327294599,0.042340744,85.306,0.694296243,0.269917,0.258372856,0.199418,0,0,0
1290,49090,35.712709,-6.916455,256000,301,232,0.955684896,0.380482712,0.40165731,0.276430738,0.158269803,0.046817706,148.591,0.618698246,0.269917,0.258372856,0.199418,0,0,0
1291,49091,35.712709,-6.916455,256000,320,166,0.792480621,0.201446716,0.488324612,0.903263641,0.083704963,0.039203942,74.913,0.213381991,0.269917,0.258372856,0.199418,0,0,0
1292,49092,35.712709,-6.916455,256000,294,123,0.869162557,0.304392438,0.322496437,0.910577998,0.138594023,0.04799417,171.028,0.614369427,0.269917,0.258372856,0.199418,0,0,0
1293,49093,35.712709,-6.916455,256000,79,279,0.918767467,0.446828336,0.544835637,0.875230699,0.100644007,0.031050459,118.06,0.848866839,0.269917,0.258372856,0.199418,0,0,0
1294,49094,35.712709,-6.916455,256000,207,329,0.912691564,0.375420859,0.714227595,0.827632503,0.675570861,0.29201614,71.658,0.454426564,0.269917,0.258372856,0.199418,0,0,0
1295,49095,35.712709,-6.916455,256000,294,218,0.77584102,0.433258492,0.495320657,0.85602367,0.399916893,0.202567271,119.255,0.63743683,0.269917,0.258372856,0.199418,0,0,0
1296,49096,35.712709,-6.916455,256000,220,164,0.890603972,0.259618068,0.736270645,0.915671699,0.118908627,0.441237458,207.408,0.739527614,0.269917,0.258372856,0.199418,0,0,0
1297,49097,35.712709,-6.916455,256000,217,322,0.974672066,0.230046953,0.160303441,0.917179621,0.105541784,0.052343298,122.785,0.037303473,0.269917,0.258372856,0.199418,0.437,0,0
1298,49098,35.712709,-6.916455,256000,162,418,0.986505913,0.308388634,0.548009634,0.93971911,0.706916585,0.128539604,94.035,0.435181889,0.269917,0.258372856,0.199418,0,0,0
1308,50270,0,0,192000,304,1799,3.96E-05,0.142947435,0.919869511,0.746638167,0.129152869,0.051540347,189.839,0.48284223,0.296024,0.283363279,0.374297,0,0,1
1317,50461,0,0,192000,186,464,0.178317403,0.477484006,0.941922142,0.894811225,0.09366419,0.05474953,128.469,0.556268581,0.373816,0.357828175,0.276604,0,0,0
1338,50822,46.100695,19.66881,256000,228,377,0.054029271,0.575132911,0.961078721,0.090774272,0.083482775,0.04252225,130.062,0.580413698,0.203735,0.195021409,0.160119,0,0,0
1339,50823,46.100695,19.66881,256000,267,425,0.000183633,0.512904735,0.93426841,0.87174669,0.096715342,0.062271682,160.055,0.366279684,0.203735,0.195021409,0.160119,0,0,0
1340,50824,46.100695,19.66881,256000,170,258,0.000703886,0.435123923,0.954648417,0.061446739,0.091214508,0.099203288,91.251,0.188120287,0.203735,0.195021409,0.160119,0,0,0
1341,50825,46.100695,19.66881,256000,138,220,0.007664385,0.806629054,0.417357676,0.747099741,0.110860421,0.14931502,129.799,0.757322939,0.203735,0.195021409,0.160119,0,0,0
1342,50827,46.100695,19.66881,256000,239,191,0.000998245,0.544533941,0.940416449,0.711789635,0.175058204,0.034722094,116.967,0.338543843,0.203735,0.195021409,0.160119,0,0,0
1343,50828,46.100695,19.66881,256000,212,570,0.001282722,0.472878714,0.912153351,0.007098829,0.065115087,0.061286649,180.016,0.276018655,0.203735,0.195021409,0.160119,0,0,0
1344,50829,46.100695,19.66881,256000,115,504,3.59E-05,0.411524061,0.98898251,0.945535369,0.037802543,0.097404898,86.211,0.248800277,0.203735,0.195021409,0.160119,0,0,0
1345,50830,46.100695,19.66881,256000,228,292,0.013714591,0.704996028,0.914658964,0.850924876,0.049720194,0.067284757,137.002,0.975162151,0.203735,0.195021409,0.160119,0,0,0
1346,50831,46.100695,19.66881,256000,201,287,0.281474577,0.727109624,0.719623839,0.428084345,0.086910729,0.037478264,120.041,0.704355939,0.203735,0.195021409,0.160119,0,0,0
1347,50832,46.100695,19.66881,256000,214,393,0.001217806,0.704079942,0.886481738,0.832856314,0.143170039,0.034242097,137.009,0.980531966,0.203735,0.195021409,0.160119,0,0,0
1348,50833,46.100695,19.66881,256000,182,575,0.403584405,0.524784571,0.99004092,0.821983205,0.114764988,0.446998362,160.139,0.800789503,0.203735,0.195021409,0.160119,0,0,0
1373,55709,57.786499,36.701,201559,386,2330,0.321555337,0.665108186,0.670671761,0.907879673,0.045096848,0.059334754,139.996,0.157794249,0.41295,0.395288443,0.291847,0,0,1
1374,55710,57.786499,36.701,201040,173,2689,0.814995456,0.142278374,0.177358198,0.862954617,0.125059281,0.032715511,90.381,0.052642048,0.41295,0.395288443,0.291847,0,0,1
1375,55711,57.786499,36.701,163444,229,2390,0.014149767,0.782578896,0.734669825,0.869253856,0.1559926,0.031419212,113.968,0.25396384,0.41295,0.395288443,0.291847,0,0,1
1376,55712,57.786499,36.701,190657,247,2734,0.220952877,0.600241343,0.543199673,0.507593753,0.278374486,0.030637773,139.982,0.059150596,0.41295,0.395288443,0.291847,0,0,1
1377,55715,57.786499,36.701,193324,280,3102,0.000122253,0.588018622,0.639555247,0.820461886,0.069592609,0.027804475,108.019,0.404231752,0.41295,0.395288443,0.291847,0,0.762,1
1378,55718,57.786499,36.701,217755,401,178139,0.000672366,0.512246024,0.861985028,0.874162332,0.860730592,0.034535491,140.042,0.309477401,0.41295,0.395288443,0.291847,0,0,1
1379,55719,57.786499,36.701,230073,214,6928,0.001601961,0.495109068,0.83999257,0.076798799,0.821665232,0.078137855,130.119,0.215543318,0.41295,0.395288443,0.291847,0,0,1
1380,57624,0,0,320000,209,1836,0.763830961,0.418081196,0.499180997,0.928027889,0.102638737,0.03363549,128.343,0.246114822,0.379295,0.363072842,0.172482,0.683,0,1
1381,58416,40.692455,-73.990364,160000,188,290,0.926366196,0.283873456,0.087678706,0.647996672,0.077476631,0.047426471,120.5,0.014392174,0.459053,0.439419653,0.399632,0,0,0
1382,58417,40.692455,-73.990364,160000,100,435,0.844853233,0.465689446,0.264546032,0.614221545,0.10441102,0.026550519,81.54,0.313531766,0.459053,0.439419653,0.399632,0,0,0
1383,58418,40.692455,-73.990364,160000,182,128,0.060893218,0.558565221,0.653430635,0.028215631,0.115530387,0.029012555,115.512,0.456617752,0.459053,0.439419653,0.399632,0,0,0
1384,58419,40.692455,-73.990364,160000,99,606,0.825621758,0.501479374,0.120097081,0.692363559,0.128438715,0.03568301,89.97,0.089831152,0.459053,0.439419653,0.399632,0,0,0
1385,58420,40.692455,-73.990364,160000,274,186,0.240352274,0.456497983,0.82679633,0.393472867,0.148459394,0.030112512,87.516,0.543346554,0.459053,0.439419653,0.399632,0,0,0
1386,58421,40.692455,-73.990364,160000,125,93,0.838088316,0.338804842,0.32501449,0.229537783,0.161144357,0.029945311,108.221,0.213009179,0.459053,0.439419653,0.399632,0,0.583,0
1387,58422,40.692455,-73.990364,160000,144,117,0.768068692,0.655492649,0.319620495,0.001242923,0.174838103,0.027913807,111.922,0.604612331,0.459053,0.439419653,0.399632,0.697,0,0
1388,58423,40.692455,-73.990364,160000,285,308,0.544941076,0.307714456,0.430120459,0.673672588,0.126965017,0.035618523,74.032,0.078327244,0.459053,0.439419653,0.399632,0,0,0
1389,58424,40.692455,-73.990364,160000,230,144,0.053108845,0.486867355,0.498627022,0.168479499,0.103889773,0.026377475,95.018,0.326684048,0.459053,0.439419653,0.399632,0,0.655,0
1390,58425,40.692455,-73.990364,160000,98,425,0.480989642,0.348751188,0.408927572,0.07791594,0.165063858,0.049151851,125.616,0.340025695,0.459053,0.439419653,0.399632,0,0,0
1391,58426,40.692455,-73.990364,160000,243,226,0.003384609,0.497451207,0.516613709,0.616740418,0.098934962,0.02947632,120.013,0.275821239,0.459053,0.439419653,0.399632,0,0,0
1394,67121,-8.055384,-34.872004,320000,314,3016,0.001789523,0.364039249,0.856568555,0.478165611,0.130244496,0.048939302,113.997,0.34943556,0.407803,0.390361577,0.307311,0,0,1
1427,87303,0,0,256000,217,396,0.30241141,0.335812978,0.499905138,0.793833723,0.110327536,0.029896571,154.181,0.279633172,0.258984,0.247907452,0.097093,0,0,0
1428,87309,0,0,256000,113,616,0.011772519,0.38818087,0.907322524,0.926622996,0.287880246,0.037996993,148.897,0.906075346,0.258984,0.247907452,0.097093,1,0,0
1438,108953,0,0,212066,342,1017,0.005511554,0.260336071,0.557880272,0.695199933,0.096670177,0.029714859,91.756,0.174279735,0.289559,0.277174782,0.331437,0,0,0
1439,108954,0,0,206087,371,851,0.050395287,0.398055727,0.781467799,0.502629154,0.122526479,0.055665744,158.854,0.254286557,0.289559,0.277174782,0.331437,0,0,0
1440,108955,0,0,187721,217,1077,0.004745695,0.340747412,0.849623123,0.017651579,0.317567698,0.102216934,163.509,0.485924405,0.289559,0.277174782,0.331437,0.722,0,0
1441,108956,0,0,213428,372,1107,0.165556353,0.348097084,0.639077116,0.374441634,0.279394022,0.031827295,190.971,0.420719172,0.289559,0.277174782,0.331437,0,0,0
1442,108957,0,0,199220,270,2505,0.020352184,0.266610223,0.820425112,0.194145043,0.538993151,0.053512577,138.446,0.28175013,0.289559,0.277174782,0.331437,0,0,1
1443,108958,0,0,212014,143,1430,0.238728426,0.120160493,0.426644106,0.945708706,0.173768289,0.034066775,170.55,0.258972558,0.289559,0.277174782,0.331437,0,0,1
1444,108959,0,0,206155,241,1649,0.105566791,0.219970174,0.700893033,0.392905251,0.122337616,0.034981718,164.816,0.412189039,0.289559,0.277174782,0.331437,0,0,1
1445,108960,0,0,194021,223,1573,0.001740033,0.196307731,0.833378172,0.306308084,0.097455863,0.067880696,160.399,0.039473059,0.289559,0.277174782,0.331437,0,0,1
1446,108961,0,0,212178,326,2278,0.000131467,0.25262549,0.842426663,0.113569012,0.103432926,0.058390321,169.915,0.379026401,0.289559,0.277174782,0.331437,0,0,1
1447,108962,0,0,205834,329,3623,0.001919348,0.257612436,0.734231011,0.142223367,0.100472771,0.051190138,133.187,0.456595825,0.289559,0.277174782,0.331437,0,0,1
